id,jobPosition,number,workAddr,educationNorm,specialtyNorm,postNum,deptName
7B2498B2-FAB8-4032-B382-240E47E86A01,炼油化工装置技能操作岗,20,武汉,大专（高职）,石油化工技术、石油炼制技术、应用化工技术、有机化工生产技术、精细化工技术、高分子合成技术、高分子材料工程技术、化工装备技术、油气储运技术、化工分析与检验、工业自动化技术、机电一体化,119,中韩石化
A0133383-7337-43D4-B1A3-3A4FA84413FF,炼油化工装置工艺设备技术储备岗,152,湖南省岳阳市,本科、硕士研究生,化学工程与工艺、化学工程与技术、化学工程、化学工艺、应用化学、化学、工业催化、分子科学与工程、有机化学、分析化学、精细化工、材料学、材料化学、林产化工、高分子化学与物理、高分子材料与工程、材料科学与工程、能源化工工程、能源化学工程、过程装备与控制工程、化工过程机械、机械工程、机械设计制造及其自动化、机械电子工程、机械设计及理论、流体机械及工程、动力机械及工程、材料成型与控制工程等相关专业,908,巴陵石化
DCB94AD1-F54C-4107-98E2-CE9497A097B4,油气勘探开发工程研究岗,300,山东省东营、滨州、淄博、德州、潍坊、烟台、济南及新疆乌鲁木齐、克拉玛依,本科、硕士研究生,地质资源与地质工程、地球探测与信息技术、矿产普查与勘探、资源勘查工程、地质工程、地质学、矿物学岩石学矿床学、构造地质学、地球化学、古生物学与地层学、能源地质工程、油气田开发地质、沉积学、海洋地质；石油与天然气工程、油气田开发工程、油气井工程；资源与环境、石油工程；数学、应用数学、数学与应用数学、计算数学、数理统计；信息与计算科学、数据计算及应用；材料科学与工程；采矿工程、矿业工程、矿物资源工程；机械工程（石油矿场机械方向）；机械设计制造及其自动化（石油矿场机械方向）；海洋油气工程、船舶与海洋结构物设计制造、船舶与海洋工程；物理学、应用物理学、流体力学、工程力学；微生物学,1802,胜利油田
4236F2BA-8033-4AE1-AACF-312FEDB2EB86,工厂系统设计B岗,2,北京或国内外项目现场,硕士研究生,油气储运工程、石油与天然气工程（油气储运工程方向）、化学工程与技术、化学工艺、化学工程、应用化学、热能工程、能源与动力工程、能源科学与工程、工程热物理、市政工程、给排水工程、环境科学与工程、环境科学、环境工程、消防工程、消防装备、消防通信技术、安全科学与工程、安全技术与工程、安全工程及其他与炼化工程油气储运设计、给排水设计、消防设计密切相关的专业。,12,工程建设公司
52EA9329-BE9C-437C-9A8B-0A48661A23B4,化工化纤技术储备岗,18,江苏仪征,本科,高分子化学与物理、应用化学、化学工程与工艺、精细化工、材料科学与工程、材料物理、材料化学、高分子材料与工程、复合材料与工程、复合材料成型工程、功能材料,108,仪征化纤
AA826780-9A66-40E5-9666-5C4B2396116F,华北法律事务管理,1,北京,博士研究生,经济法学、民商法学、国际法学,6,润滑油公司
1A213B76-E886-4BFB-8C22-F7D6497654E3,催化剂技能操作岗（京外）A,10,上海,大专（高职）,电气自动化技术、高分子材料与工程、高分子材料工程技术、工业分析技术、工业分析与检验、工业过程自动化、焊接技术及自动化、化工设备维修技术、化工装备技术、化工自动化技术、生产过程自动化技术、自动化生产设备应用、机械设计与制造、机械制造与自动化、化学工程与工艺、机电设备维修与管理、机电一体化技术、精细化工、精细化工技术、精细化学品生产技术、石油化工生产技术、应用化工技术、应用化学、石油化工技术、石油化工生产技术、有机化工生产技术、安全技术、智能制造技术、材料工程技术,61,催化剂公司
5E04C67A-E3FD-44B1-B3A4-8E97D4735039,采油气工程（含海洋石油工程）博士岗,2,北京,博士研究生,采油工程、石油与天然气工程、海洋石油工程等,12,石油勘探开发研究院
97CAEC48-1B5F-4D39-ACF0-7CF41FAE8E24,装备研发及自动控制岗B,5,北京,硕士研究生,仪表电器及自动化、过程装备与控制工程、仪器科学与技术、精密仪器及机械、化学工程、化工过程机械、机械电子工程、电力系统及其自动化、控制理论与控制工程、机械制造及其自动化、机械设计及理论、检测技术与自动化装置、机械工程等,30,石油化工科学研究院
5F4D7B9E-0450-4F87-B0FF-BA6DD16863EA,炼油化工装置操作岗3,50,青岛市黄岛区,大专（高职）,石油炼制技术、石油化工技术、应用化工技术、精细化工技术、有机化工生产技术、高分子材料应用技术、高聚物生产技术、煤化工技术、海洋化工技术、化工装备技术、供用电技术、电气自动化技术、给排水工程等。,310,青岛炼化公司
B677997F-FB75-4176-85B5-581062E7F2BE,储运设计岗,8,广州,硕士研究生,油气储运工程；石油与天然气工程（油气储运方向）；化工过程机械；化学工程；化学工艺；化学工程与技术等相关专业,49,广州（洛阳）工程
F4918F57-0CDF-44DA-A728-7E69F533D285,工艺设备技术运行岗,216,浙江宁波,本科,"1、化工与制药类专业，限化学工程与工艺、化学工程与工业生物工程、制药工程（化工制药方向）、能源化学工程、资源循环科学与工程、化工安全工程、精细化工。
2、材料类专业，限材料化学、高分子材料与工程、材料科学与工程（限有机或高分子方向）、复合材料与工程（限有机或高分子方向）。
3、应用化学专业，轻化工程专业，给排水科学与工程专业。
4、机械类专业，限过程装备与控制工程、机械工程、机械设计制造及其自动化。
5、环保设备工程专业，焊接技术与工程专业，金属材料工程专业，材料科学与工程（限金属材料方向）专业。",1349,镇海炼化
104974E1-160B-4C2A-AAB2-6C66BA83F8B8,电仪技能操作岗,10,项目所在地,大专（高职）,电气自动化技术；机电一体化技术；工业过程自动化技术；工业自动化仪表技术；机电技术等相关专业,64,南京工程公司
EA74324C-890D-4FE5-95E1-B8529097D4A2,设备技术岗（C）,5,新疆 乌鲁木齐,本科,机械工程、材料成型及控制工程、机械设计制造及其自动化、过程装备与控制工程、机械电子工程、焊接技术与工程、金属材料工程等机械专业,31,南京化工公司
8498560C-F162-4AE0-AAED-0EFB55DB4263,技能操作岗,20,天津及项目所在地,大专（高职）,焊接技术及自动化、材料成型与控制技术、机械设计与制造、机械制造与自动化、数控技术、管道工程技术、管道工程施工、机电设备维修与管理、数控设备应用与维护、机电一体化技术、电气自动化技术、生产过程自动化技术、电机与电器、电力系统自动化技术、电力系统继电保护与自动化、自动化生产设备应用等相关专业。,126,第四建设公司
FFAAA2DF-1BEE-4172-BFE4-A6EC5434DB2C,高分子材料工程研究博士C岗,7,北京市,博士研究生,高分子化学与物理、材料科学与工程（重点高分子材料与工程、材料物理与化学、材料学、材料加工工程）,44,北京化工研究院
EF496D20-7B5B-496E-825B-69F7B62C5853,油气勘探开发高级研究岗,3,郑州、南阳,博士研究生,地质资源与地质工程、地质学、地球物理学、地质工程、资源与环境、矿业工程、地球探测与信息技术、矿产普查与勘探、矿物学岩石学矿床学、构造地质学、古生物与地层学、地球化学、能源工程、能源地质工程、油气田开发地质，石油与天然气工程、油气田开发工程、油气井工程等油气勘探开发类相关专业,19,河南油田
53C93A9A-C7D1-42A7-8CD7-3C0C638340E1,热能动力储备岗A,3,宁夏银川,硕士研究生,热能动力设备与应用、电厂热能动力装置、发电厂及电力系统、火电厂集控运行、能源与动力工程,19,宁夏能源化工有限公司
6078D087-E563-4D24-B636-783E9A76386D,高分子材料工程研究硕士B岗（燕山分院）,3,北京市,硕士研究生,高分子化学与物理、材料科学与工程（重点高分子材料与工程、材料物理与化学、材料学、材料加工工程）,19,北京化工研究院
0696259F-A88D-469E-A7CD-583FC682ACA1,施工专业工程师岗,6,上海金山、项目所在地,本科、硕士研究生,过程装备与控制工程；机械设计制造及其自动化；机械工程及自动化；机械电子工程；智能制造工程；自动化；测控技术与仪器；机械工程及自动化；电气工程及其自动化（电气工程与自动化）；材料成型及控制工程；材料科学与工程；材料化学；材料物理；焊接技术与工程；工程管理；项目管理及相关专业,38,宁波工程公司
6DACCE09-1EEE-4590-882A-49231DB814EC,施工管理岗,3,广州,硕士研究生,化学工程；化学工艺；化工过程机械；机械工程；机械电子工程；电气工程及其自动化；控制科学与工程；安全工程等相关专业,19,广州（洛阳）工程
2FC366D0-F26A-426B-86B8-649BACED13CB,火电储运技能运行岗,60,浙江宁波,大专（高职）,油气储运技术专业；发电运行技术（火电厂集控运行）、热能动力工程技术（电厂热能动力装置）等热能与发电工程类专业。,381,镇海炼化
5EC7D0B4-BE9B-4422-8D8D-40205C92795B,设备技术岗（B）,10,福建 漳州,本科,机械工程、材料成型及控制工程、机械设计制造及其自动化、过程装备与控制工程、机械电子工程、焊接技术与工程、金属材料工程等机械专业,64,南京化工公司
A6E92C22-7275-48A0-B805-04EBCBD00B88,机械设备储备岗A,7,宁夏银川,硕士研究生,化工过程机械、过程装备与控制工程、机械设计制造及其自动化、机械工程、机械,45,宁夏能源化工有限公司
A2677B5A-F5BF-4845-9B09-180259BC7622,设备安装技术岗B（三地生）,2,山东等项目部所在地,本科,工程力学、机械工程、机械设计制造及其自动化、机械工艺设计、机械电子工程、给水排水工程、材料成型及控制工程、过程装备与控制工程、材料科学与工程、金属材料工程、高分子材料与工程、焊接技术与工程、能源与动力工程、化学工程与工艺、油气加工与储运工程、能源化学工程、工程管理、交通运输、交通工程、车辆工程、交通设备与控制工程,13,第十建设公司
809F2D45-7CF6-4AAF-826A-F07007A4D911,焊接工程师岗,2,项目所在地,本科、硕士研究生,焊接技术与工程；金属材料工程；材料科学与工程（金属材料方向）等相关专业,13,南京工程公司
F3F6BCB5-F06E-48A3-8A02-C2DB73A5FF56,储运技术运行岗,30,浙江宁波,本科,油气储运工程专业。,196,镇海炼化
